,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Ticker_x,Period_End_Date,Issuer,NAICS_Sector_Name,Country_of_Headquarters,Net_Income_Before_Taxes,Net_Income_After_Taxes,Total_Equity,ROE,ROA,"Total_Assets,_Reported",year,contador_x,contador_y,key2_substring_x,Borrower,Bono,Bono_Chile,Note,Ticker_y,dummy_local,dummy_int,dummy_bono,dummy_bono_chile,dummy_note,key2_substring_y,Issuer_x,key2_substring,Issuer_y,issue_count,issued_more_than_once,average_total_assets,decil,dummy_issue,Año,Period,avg_median_roa,tipical_profits,firm_surplus
2189,1648,1648,1648,1603,INGEVEC.SN,2018-12-31 00:00:00,Ingevec SA,Construction,Chile,12246643.57,10266487.7,70507046.26,0.145609386,0.060065707,170920951.1,2018,0,0,INGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186794732.9,7,0,2018,2017-2019,0.029001215,4956915.283,7289728.29
2190,1649,1649,1649,1604,INGEVEC.SN,2017-12-31 00:00:00,Ingevec SA,Construction,Chile,11528681.36,9540491.337,52714766.13,0.180983281,0.065862581,144854502.6,2017,0,0,INGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186794732.9,7,0,2017,2017-2019,0.029001215,4200956.599,7327724.764
2231,1650,1650,1650,1605,INGEVEC.SN,2016-12-31 00:00:00,Ingevec SA,Construction,Chile,6045445.173,5332927.431,42956781.07,0.124146347,0.047736993,111714775.4,2016,0,0,INGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186794732.9,7,0,2016,2013-2016,0.026274758,2935278.668,3110166.505
2232,1651,1651,1651,1606,INGEVEC.SN,2015-12-31 00:00:00,Ingevec SA,Construction,Chile,5015758.988,4688185.35,37696548.7,0.124366434,0.04305063,108899344.5,2015,0,0,INGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186794732.9,7,0,2015,2013-2016,0.026274758,2861303.904,2154455.084
2233,1652,1652,1652,1607,INGEVEC.SN,2014-12-31 00:00:00,Ingevec SA,Construction,Chile,-7281795.844,-4303900.066,40190347.96,-0.107087903,-0.033279134,129327285.6,2014,0,0,INGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186794732.9,7,0,2014,2013-2016,0.026274758,3398043.11,-10679838.95
2234,1653,1653,1653,1608,INGEVEC.SN,2013-12-31 00:00:00,Ingevec SA,Construction,Chile,5251581.953,4522903.103,52254313.73,0.086555593,0.02548334,177484704,2013,0,0,INGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186794732.9,7,0,2013,2013-2016,0.026274758,4663367.615,588214.3379
2370,1665,1665,1665,2418,ESTACIONAM.SN,2023-12-31 00:00:00,Inmobiliaria Central de Estacionamientos Agustinas SA,Other Services (except Public Administration),Chile,583672.1252,550287.3106,265481.8415,2.072787003,1.203735123,457149.8331,2023,0,0,ESTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716106.0991,5,0,2023,2020-2023,0.439165213,200764.3038,382907.8213
2371,1666,1666,1666,2419,ESTACIONAM.SN,2022-12-31 00:00:00,Inmobiliaria Central de Estacionamientos Agustinas SA,Other Services (except Public Administration),Chile,624619.0139,585715.9707,325201.6985,1.801085214,1.131517843,517637.4145,2022,0,0,ESTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716106.0991,5,0,2022,2020-2023,0.439165213,227328.3454,397290.6685
2372,1667,1667,1667,2420,ESTACIONAM.SN,2021-12-31 00:00:00,Inmobiliaria Central de Estacionamientos Agustinas SA,Other Services (except Public Administration),Chile,491050.4054,466484.5494,388128.3045,1.201882326,0.779584039,598376.219,2021,0,0,ESTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716106.0991,5,0,2021,2020-2023,0.439165213,262786.0197,228264.3856
2373,1668,1668,1668,2421,ESTACIONAM.SN,2020-12-31 00:00:00,Inmobiliaria Central de Estacionamientos Agustinas SA,Other Services (except Public Administration),Chile,287426.5586,296139.4857,515971.8211,0.573945075,0.360074144,822440.2959,2020,0,0,ESTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716106.0991,5,0,2020,2020-2023,0.439165213,361187.1678,-73760.60913
2378,1669,1669,1669,2422,ESTACIONAM.SN,2019-12-31 00:00:00,Inmobiliaria Central de Estacionamientos Agustinas SA,Other Services (except Public Administration),Chile,825732.5349,606634.7305,411744.511,1.473328033,0.838235294,723704.5908,2019,0,0,ESTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716106.0991,5,0,2019,2017-2019,0.428858257,310366.6895,515365.8455
2379,1670,1670,1670,2423,ESTACIONAM.SN,2018-12-31 00:00:00,Inmobiliaria Central de Estacionamientos Agustinas SA,Other Services (except Public Administration),Chile,934232.5179,676811.7197,435938.5148,1.552539399,0.835058908,810495.7783,2018,0,0,ESTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716106.0991,5,0,2018,2017-2019,0.428858257,347587.8069,586644.711
2380,1671,1671,1671,2424,ESTACIONAM.SN,2017-12-31 00:00:00,Inmobiliaria Central de Estacionamientos Agustinas SA,Other Services (except Public Administration),Chile,964731.1478,718537.379,489890.1814,1.466731538,0.906614307,792550.2318,2017,0,0,ESTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716106.0991,5,0,2017,2017-2019,0.428858257,339891.7111,624839.4367
2384,1672,1672,1672,2425,ESTACIONAM.SN,2016-12-31 00:00:00,Inmobiliaria Central de Estacionamientos Agustinas SA,Other Services (except Public Administration),Chile,953676.2838,721894.8438,421091.0069,1.714344006,1.005429218,717996.6831,2016,0,0,ESTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716106.0991,5,0,2016,2013-2016,0.496349899,356377.5812,597298.7026
2385,1673,1673,1673,2426,ESTACIONAM.SN,2015-12-31 00:00:00,Inmobiliaria Central de Estacionamientos Agustinas SA,Other Services (except Public Administration),Chile,845313.2726,688617.645,446418.0264,1.542539961,0.992547312,693788.232,2015,0,0,ESTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716106.0991,5,0,2015,2013-2016,0.496349899,344361.719,500951.5536
2386,1674,1674,1674,2427,ESTACIONAM.SN,2014-12-31 00:00:00,Inmobiliaria Central de Estacionamientos Agustinas SA,Other Services (except Public Administration),Chile,923370.7124,811752.9683,596238.4565,1.361456913,0.935562225,867663.2586,2014,0,0,ESTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716106.0991,5,0,2014,2013-2016,0.496349899,430664.5709,492706.1415
2387,1675,1675,1675,2428,ESTACIONAM.SN,2013-12-31 00:00:00,Inmobiliaria Central de Estacionamientos Agustinas SA,Other Services (except Public Administration),Chile,1031193.604,884325.1475,618806.3963,1.429082105,1.010236414,875364.5536,2013,0,0,ESTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716106.0991,5,0,2013,2013-2016,0.496349899,434487.1079,596706.4957
1537,1773,1773,1773,2350,DEHESA.SN,2023-12-31 00:00:00,Inmobiliaria de Deportes la Dehesa SA,"Arts, Entertainment, and Recreation",Chile,135164972,135072318.2,134740657.3,1.002461476,0.986201534,136962186.3,2023,0,0,DEHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13157307.64,5,0,2023,2020-2023,-0.020208252,-2767766.31,137932738.3
1538,1774,1774,1774,2351,DEHESA.SN,2022-12-31 00:00:00,Inmobiliaria de Deportes la Dehesa SA,"Arts, Entertainment, and Recreation",Chile,-44160.17929,-44160.17929,-344483.3687,0.128192486,-0.048067183,918717.858,2022,0,0,DEHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13157307.64,5,0,2022,2020-2023,-0.020208252,-18565.68156,-25594.49773
1539,1775,1775,1775,2352,DEHESA.SN,2021-12-31 00:00:00,Inmobiliaria de Deportes la Dehesa SA,"Arts, Entertainment, and Recreation",Chile,-58272.82341,-58272.82341,-299158.7358,0.194788975,-0.063660273,915371.8717,2021,0,0,DEHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13157307.64,5,0,2021,2020-2023,-0.020208252,-18498.06503,-39774.75838
1540,1776,1776,1776,2353,DEHESA.SN,2020-12-31 00:00:00,Inmobiliaria de Deportes la Dehesa SA,"Arts, Entertainment, and Recreation",Chile,-99549.13702,-99549.13702,-288859.4576,0.344628277,-0.07941432,1253541.388,2020,0,0,DEHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13157307.64,5,0,2020,2020-2023,-0.020208252,-25331.87967,-74217.25735
1579,1777,1777,1777,2354,DEHESA.SN,2019-12-31 00:00:00,Inmobiliaria de Deportes la Dehesa SA,"Arts, Entertainment, and Recreation",Chile,-106298.0705,-106298.0705,-178793.0805,0.594531233,-0.095947834,1107873.586,2019,0,0,DEHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13157307.64,5,0,2019,2017-2019,-0.006483445,-7182.83788,-99115.23265
1580,1778,1778,1778,2355,DEHESA.SN,2018-12-31 00:00:00,Inmobiliaria de Deportes la Dehesa SA,"Arts, Entertainment, and Recreation",Chile,-101024.7528,-101024.7528,-78631.73847,1.284783407,-0.076676347,1317547.81,2018,0,0,DEHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13157307.64,5,0,2018,2017-2019,-0.006483445,-8542.249256,-92482.50358
1581,1779,1779,1779,2356,DEHESA.SN,2017-12-31 00:00:00,Inmobiliaria de Deportes la Dehesa SA,"Arts, Entertainment, and Recreation",Chile,-44112.90979,-44112.90979,25242.00765,-1.747599098,-0.047055108,937473.3588,2017,0,0,DEHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13157307.64,5,0,2017,2017-2019,-0.006483445,-6078.057314,-38034.85247
1635,1780,1780,1780,2357,DEHESA.SN,2016-12-31 00:00:00,Inmobiliaria de Deportes la Dehesa SA,"Arts, Entertainment, and Recreation",Chile,-34545.56321,-34545.56321,63692.86856,-0.542377255,-0.040018416,863241.6441,2016,0,0,DEHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13157307.64,5,0,2016,2013-2016,0.004347777,3753.182245,-38298.74545
1636,1781,1781,1781,2358,DEHESA.SN,2015-12-31 00:00:00,Inmobiliaria de Deportes la Dehesa SA,"Arts, Entertainment, and Recreation",Chile,-2177.014904,-2177.014904,92886.91107,-0.023437262,-0.010680399,203832.7329,2015,0,0,DEHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13157307.64,5,0,2015,2013-2016,0.004347777,886.2192867,-3063.234191
1637,1782,1782,1782,2359,DEHESA.SN,2014-12-31 00:00:00,Inmobiliaria de Deportes la Dehesa SA,"Arts, Entertainment, and Recreation",Chile,-2585.751979,-2585.751979,110968.0079,-0.023301779,-0.022497704,114934.0369,2014,0,0,DEHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13157307.64,5,0,2014,2013-2016,0.004347777,499.7075728,-3085.459552
1638,1783,1783,1783,2360,DEHESA.SN,2013-12-31 00:00:00,Inmobiliaria de Deportes la Dehesa SA,"Arts, Entertainment, and Recreation",Chile,-3141.06225,-3141.06225,131085.0942,-0.023962009,-0.023153345,135663.4304,2013,0,0,DEHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13157307.64,5,0,2013,2013-2016,0.004347777,589.8343549,-3730.896605
2144,1709,1709,1709,2095,MANQUEHUE.SN,2023-12-31 00:00:00,Inmobiliaria Manquehue SA,Construction,Chile,4350303.209,4999767.199,161558718.1,0.030947059,0.012654312,395103849.7,2023,0,0,MANQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440056806.4,7,0,2023,2020-2023,0.027712719,10949402.09,-6599098.882
2145,1710,1710,1710,2096,MANQUEHUE.SN,2022-12-31 00:00:00,Inmobiliaria Manquehue SA,Construction,Chile,11111046.24,17676172.45,164850938.9,0.107225185,0.042291411,417961284.5,2022,0,0,MANQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440056806.4,7,0,2022,2020-2023,0.027712719,11582843.77,-471797.5279
2146,1711,1711,1711,2097,MANQUEHUE.SN,2021-12-31 00:00:00,Inmobiliaria Manquehue SA,Construction,Chile,11136636.12,13857467.98,157235089.9,0.088132159,0.035156575,394164339.1,2021,0,0,MANQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440056806.4,7,0,2021,2020-2023,0.027712719,10923365.7,213270.4216
2147,1712,1712,1712,2098,MANQUEHUE.SN,2020-12-31 00:00:00,Inmobiliaria Manquehue SA,Construction,Chile,-8846178.232,-4559065.868,180879351.9,-0.02520501,-0.010243082,445087323.7,2020,0,0,MANQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440056806.4,7,0,2020,2020-2023,0.027712719,12334580.08,-21180758.31
2191,1713,1713,1713,2099,MANQUEHUE.SN,2019-12-31 00:00:00,Inmobiliaria Manquehue SA,Construction,Chile,1693894.877,4681479.707,176261700.6,0.026559824,0.010507545,445535053.9,2019,0,0,MANQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440056806.4,7,0,2019,2017-2019,0.029001215,12921057.97,-11227163.09
2192,1714,1714,1714,2100,MANQUEHUE.SN,2018-12-31 00:00:00,Inmobiliaria Manquehue SA,Construction,Chile,6045680.883,5067883.38,162761837.3,0.031136804,0.011668229,434331858.3,2018,0,0,MANQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440056806.4,7,0,2018,2017-2019,0.029001215,12596151.68,-6550470.799
2193,1715,1715,1715,2101,MANQUEHUE.SN,2017-12-31 00:00:00,Inmobiliaria Manquehue SA,Construction,Chile,3585425.852,3208554.462,182124350.4,0.017617383,0.006815273,470788842.4,2017,0,0,MANQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440056806.4,7,0,2017,2017-2019,0.029001215,13653448.52,-10068022.67
2235,1716,1716,1716,2102,MANQUEHUE.SN,2016-12-31 00:00:00,Inmobiliaria Manquehue SA,Construction,Chile,5294761.613,3279390.1,167483300.2,0.019580401,0.006487356,505504878.3,2016,0,0,MANQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440056806.4,7,0,2016,2013-2016,0.026274758,13282018.26,-7987256.645
2236,1717,1717,1717,2103,MANQUEHUE.SN,2015-12-31 00:00:00,Inmobiliaria Manquehue SA,Construction,Chile,17018434.7,13316417.32,158288288.5,0.084127622,0.029458896,452033827.8,2015,0,0,MANQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440056806.4,7,0,2015,2013-2016,0.026274758,11877079.36,5141355.341
823,1740,1740,1740,4175,4295863447,2023-12-31 00:00:00,Inmobiliaria Techpack SA,Manufacturing,Chile,0.464,0.544,39.582,0.013743621,0.00769035,70.738,2023,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.60195543,2,0,2023,2020-2023,0.034062669,2.409525057,-1.945525057
824,1741,1741,1741,4176,4295863447,2022-12-31 00:00:00,Inmobiliaria Techpack SA,Manufacturing,Chile,-11.526,-8.281,39.053,-0.212045169,-0.118637269,69.801,2022,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.60195543,2,0,2022,2020-2023,0.034062669,2.377608337,-13.90360834
825,1742,1742,1742,4177,4295863447,2021-12-31 00:00:00,Inmobiliaria Techpack SA,Manufacturing,Chile,-2.429377897,-3.093136346,46.94772148,-0.065884696,-0.037499515,82.48470338,2021,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.60195543,2,0,2021,2020-2023,0.034062669,2.809649123,-5.239027019
826,1743,1743,1743,4178,4295863447,2020-12-31 00:00:00,Inmobiliaria Techpack SA,Manufacturing,Chile,2.107816557,1.722573191,70.29794856,0.02450389,0.017486694,98.50765521,2020,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.60195543,2,0,2020,2020-2023,0.034062669,3.355433622,-1.247617065
1056,1744,1744,1744,4179,4295863447,2019-12-31 00:00:00,Inmobiliaria Techpack SA,Manufacturing,Chile,3.469627774,2.726572703,58.82806991,0.046348158,0.034041032,80.09665288,2019,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.60195543,2,0,2019,2017-2019,0.035092427,2.81078596,0.658841814
1057,1745,1745,1745,4180,4295863447,2018-12-31 00:00:00,Inmobiliaria Techpack SA,Manufacturing,Chile,4.300741268,3.718505629,54.07886392,0.068760794,0.049735732,74.76527381,2018,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.60195543,2,0,2018,2017-2019,0.035092427,2.623694928,1.67704634
1058,1746,1746,1746,4181,4295863447,2017-12-31 00:00:00,Inmobiliaria Techpack SA,Manufacturing,Chile,4.056769408,3.150769962,45.64938434,0.069021083,0.044257362,71.1919964,2017,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.60195543,2,0,2017,2017-2019,0.035092427,2.498299951,1.558469457
1299,1747,1747,1747,4182,4295863447,2016-12-31 00:00:00,Inmobiliaria Techpack SA,Manufacturing,Chile,3.009568311,3.295401219,38.13900481,0.086405013,0.048665979,67.71467994,2016,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.60195543,2,0,2016,2013-2016,0.035494312,2.403485986,0.606082325
1300,1748,1748,1748,4183,4295863447,2015-12-31 00:00:00,Inmobiliaria Techpack SA,Manufacturing,Chile,2.379762002,2.63507314,27.54323472,0.095670431,0.047416245,55.57321389,2015,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.60195543,2,0,2015,2013-2016,0.035494312,1.972533001,0.407229001
1301,1749,1749,1749,4184,4295863447,2014-12-31 00:00:00,Inmobiliaria Techpack SA,Manufacturing,Chile,-8.637153482,-7.545930416,26.98172012,-0.279668249,-0.122525736,61.58649319,2014,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.60195543,2,0,2014,2013-2016,0.035494312,2.185970213,-10.8231237
1302,1750,1750,1750,4185,4295863447,2013-12-31 00:00:00,Inmobiliaria Techpack SA,Manufacturing,Chile,-4.42776275,-3.969206,38.28811715,-0.103666785,-0.051440012,77.161841,2013,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.60195543,2,0,2013,2013-2016,0.035494312,2.73880647,-7.16656922
2301,1784,1784,1784,2555,INDISA.SN,2023-12-31 00:00:00,Instituto de Diagnostico SA,Health Care and Social Assistance,Chile,-2931060.21,163876.0817,118126408.7,0.001387294,0.000521761,314082688.7,2023,0,0,INDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245125193.2,7,0,2023,2020-2023,0.022321351,7010750.083,-9941810.294
2302,1785,1785,1785,2556,INDISA.SN,2022-12-31 00:00:00,Instituto de Diagnostico SA,Health Care and Social Assistance,Chile,14923768.58,15392639.77,119958702.5,0.128316158,0.047807937,321968292.1,2022,0,0,INDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245125193.2,7,0,2022,2020-2023,0.022321351,7186767.407,7737001.17
2303,1786,1786,1786,2557,INDISA.SN,2021-12-31 00:00:00,Instituto de Diagnostico SA,Health Care and Social Assistance,Chile,28642419.22,24262738.81,111815179.2,0.21698967,0.089441973,271267928.6,2021,0,0,INDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245125193.2,7,0,2021,2020-2023,0.022321351,6055066.775,22587352.45
2304,1787,1787,1787,2558,INDISA.SN,2020-12-31 00:00:00,Instituto de Diagnostico SA,Health Care and Social Assistance,Chile,5162426.206,4932903.135,119513762.6,0.041274771,0.019160652,257449644.2,2020,0,0,INDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245125193.2,7,0,2020,2020-2023,0.022321351,5746623.994,-584197.7873
2308,1788,1788,1788,2559,INDISA.SN,2019-12-31 00:00:00,Instituto de Diagnostico SA,Health Care and Social Assistance,Chile,18972129.08,15475383.9,109005678,0.141968604,0.069021657,224210552.2,2019,0,0,INDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245125193.2,7,0,2019,2017-2019,0.037800944,8475370.497,10496758.58
2309,1789,1789,1789,2560,INDISA.SN,2018-12-31 00:00:00,Instituto de Diagnostico SA,Health Care and Social Assistance,Chile,27858650.5,21209577.83,109812138.3,0.193144202,0.089876884,235984791.8,2018,0,0,INDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245125193.2,7,0,2018,2017-2019,0.037800944,8920447.866,18938202.64
2310,1790,1790,1790,2561,INDISA.SN,2017-12-31 00:00:00,Instituto de Diagnostico SA,Health Care and Social Assistance,Chile,25102879.69,19341558.61,112252639.7,0.17230382,0.074368069,260078807.5,2017,0,0,INDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245125193.2,7,0,2017,2017-2019,0.037800944,9831224.398,15271655.29
2315,1791,1791,1791,2562,INDISA.SN,2016-12-31 00:00:00,Instituto de Diagnostico SA,Health Care and Social Assistance,Chile,24065553.05,19325444.87,94208556.83,0.205134709,0.083872009,230415906.4,2016,0,0,INDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245125193.2,7,0,2016,2013-2016,0.064905181,14955186.13,9110366.918
2316,1792,1792,1792,2563,INDISA.SN,2015-12-31 00:00:00,Instituto de Diagnostico SA,Health Care and Social Assistance,Chile,22702650.28,18552581.76,80137431.66,0.231509563,0.096979013,191305119.7,2015,0,0,INDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245125193.2,7,0,2015,2013-2016,0.064905181,12416693.44,10285956.84
2317,1793,1793,1793,2564,INDISA.SN,2014-12-31 00:00:00,Instituto de Diagnostico SA,Health Care and Social Assistance,Chile,23345313.32,19342910.62,82663090.37,0.233996945,0.10501883,184185166.6,2014,0,0,INDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245125193.2,7,0,2014,2013-2016,0.064905181,11954571.59,11390741.74
2318,1794,1794,1794,2565,INDISA.SN,2013-12-31 00:00:00,Instituto de Diagnostico SA,Health Care and Social Assistance,Chile,24684315.63,20157138.78,83849849.61,0.240395646,0.098122537,205428227.7,2013,0,0,INDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245125193.2,7,0,2013,2013-2016,0.064905181,13333356.32,11350959.31
827,1795,1795,1795,4625,4295863518,2023-12-31 00:00:00,Intasa SA,Manufacturing,Chile,15.506,9.837,13.397,0.734268866,0.206829125,47.561,2023,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.68945455,2,0,2023,2020-2023,0.034062669,1.620054585,13.88594541
828,1796,1796,1796,4626,4295863518,2022-12-31 00:00:00,Intasa SA,Manufacturing,Chile,1.921,0.495,3.765,0.131474104,0.013082087,37.838,2022,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.68945455,2,0,2022,2020-2023,0.034062669,1.288863258,0.632136742
829,1797,1797,1797,4627,4295863518,2021-12-31 00:00:00,Intasa SA,Manufacturing,Chile,-2.642,-3.057,3.27,-0.934862385,-0.07890865,38.741,2021,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.68945455,2,0,2021,2020-2023,0.034062669,1.319621847,-3.961621847
830,1798,1798,1798,4628,4295863518,2020-12-31 00:00:00,Intasa SA,Manufacturing,Chile,-0.189,-0.899,6.327,-0.142089458,-0.021305337,42.196,2020,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.68945455,2,0,2020,2020-2023,0.034062669,1.437308368,-1.626308368
1059,1799,1799,1799,4629,4295863518,2019-12-31 00:00:00,Intasa SA,Manufacturing,Chile,-4.109,-2.698,7.226,-0.373373927,-0.055047743,49.012,2019,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.68945455,2,0,2019,2017-2019,0.035092427,1.719950042,-5.828950042
1060,1800,1800,1800,4630,4295863518,2018-12-31 00:00:00,Intasa SA,Manufacturing,Chile,-5.912,-4.496,9.924,-0.453043128,-0.099576975,45.151,2018,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.68945455,2,0,2018,2017-2019,0.035092427,1.58445818,-7.49645818
1061,1801,1801,1801,4631,4295863518,2017-12-31 00:00:00,Intasa SA,Manufacturing,Chile,1.455,-0.745,14.42,-0.051664355,-0.019471016,38.262,2017,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.68945455,2,0,2017,2017-2019,0.035092427,1.342706449,0.112293551
1303,1802,1802,1802,4632,4295863518,2016-12-31 00:00:00,Intasa SA,Manufacturing,Chile,1.277,-0.286,15.165,-0.018859215,-0.008182416,34.953,2016,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.68945455,2,0,2016,2013-2016,0.035494312,1.240632692,0.036367308
1304,1803,1803,1803,4633,4295863518,2015-12-31 00:00:00,Intasa SA,Manufacturing,Chile,0.452,-0.049,17.418,-0.002813182,-0.001230661,39.816,2015,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.68945455,2,0,2015,2013-2016,0.035494312,1.413241532,-0.961241532
1305,1804,1804,1804,4634,4295863518,2014-12-31 00:00:00,Intasa SA,Manufacturing,Chile,-0.764,-1.164,10.498,-0.110878263,-0.030324345,38.385,2014,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.68945455,2,0,2014,2013-2016,0.035494312,1.362449172,-2.126449172
1306,1805,1805,1805,4635,4295863518,2013-12-31 00:00:00,Intasa SA,Manufacturing,Chile,2.332,1.58,11.664,0.135459534,0.044296168,35.669,2013,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.68945455,2,0,2013,2013-2016,0.035494312,1.26604662,1.06595338
1675,1806,1806,1806,170,INVERCAP.SN,2023-12-31 00:00:00,Invercap SA,Wholesale Trade,Chile,213148000,71794000,1129790000,0.063546323,0.009214475,7791437000,2023,0,0,INVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2571250455,9,0,2023,2020-2023,0.039546203,308121750.5,-94973750.45
1676,1807,1807,1807,171,INVERCAP.SN,2022-12-31 00:00:00,Invercap SA,Wholesale Trade,Chile,475064000,309526000,1158248000,0.267236378,0.042026532,7365014000,2022,0,0,INVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2571250455,9,0,2022,2020-2023,0.039546203,291258339.9,183805660.1
1677,1808,1808,1808,172,INVERCAP.SN,2021-12-31 00:00:00,Invercap SA,Wholesale Trade,Chile,662902000,654114000,1165400000,0.561278531,0.086308592,7578782000,2021,0,0,INVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2571250455,9,0,2021,2020-2023,0.039546203,299712052.6,363189947.4
1678,1809,1809,1809,173,INVERCAP.SN,2020-12-31 00:00:00,Invercap SA,Wholesale Trade,Chile,143802000,149328000,711242000,0.209953855,0.183203634,815093000,2020,0,0,INVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2571250455,9,0,2020,2020-2023,0.039546203,32233833.37,111568166.6
1698,1810,1810,1810,174,INVERCAP.SN,2019-12-31 00:00:00,Invercap SA,Wholesale Trade,Chile,-34645000,-34727000,595143000,-0.058350682,-0.053729685,646328000,2019,0,0,INVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2571250455,9,0,2019,2017-2019,0.028147258,18192360.79,-52837360.79
